Country Name,year,Out-of-pocket expenditure (% of current health expenditure),"Mortality rate, infant (per 1,000 live births)","Hospital beds (per 1,000 people)","Life expectancy at birth, total (years)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate) Normalized","Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %) Normalized",GDP growth (annual %),GDP growth (annual %) Normalized,GDP growth (annual %) Standardized,Current health expenditure (% of GDP),Current health expenditure (% of GDP) Normalized,Adjusted net national income per capita (current US$)
"Bahamas, The",2003,-0.304087076,-0.563544708,0.016725508,0.251416773,0.735088166,0.443581695,-0.341900463,0.261368113,-1.264916676,0.353436264,-1.201127204,-0.818483689,0.216661281,1.528783661856827
"Bahamas, The",2004,-0.253702197,-0.559352418,-0.001931837,0.260361883,0.598796024,0.417148521,-0.674289401,0.234512874,0.882373745,0.419718501,-0.657993031,-0.807875272,0.218617262,1.5493689342127968
"Bahamas, The",2005,-0.213538964,-0.559352418,-0.048575202,0.294141442,0.598796024,0.417148521,-0.575100998,0.242526764,3.396084205,0.497311336,-0.022176823,-0.813651066,0.21755232,1.712740414990719
"Bahamas, The",2006,-0.266317483,-0.563544708,-0.067232548,0.304734335,0.03233181,0.307285643,-0.445241728,0.253018695,2.516592217,0.47016331,-0.244634926,-0.701744894,0.238185591,1.7427699331601862
"Bahamas, The",2007,-0.299389991,-0.567736998,-0.07656122,0.283901645,0.10473701,0.321328267,-0.428525464,0.254369279,1.446099912,0.437119515,-0.515404519,-0.62645467,0.25206761,1.8216701213361164
"Bahamas, The",2008,-0.347907761,-0.580313867,-0.095218566,0.282606958,0.168623952,0.333718817,-0.103644361,0.280617926,-2.32364807,0.320755503,-1.468922,-0.478548502,0.279338563,1.7950544869659717
"Bahamas, The",2009,-0.389590256,-0.592890736,-0.104547239,0.272249463,1.461269734,0.584420948,-0.498454957,0.248719352,-4.175428056,0.263595037,-1.937309966,-0.362606101,0.300716034,1.6108410415797054
"Bahamas, The",2010,-0.358865288,-0.605467606,-0.137197594,0.290139682,1.500027812,0.591937882,-0.615378613,0.239272549,1.538662487,0.439976723,-0.491991805,-0.31987252,0.308595256,1.5841334138519592
"Bahamas, The",2011,-0.339665866,-0.618044475,-0.15585494,0.270483981,1.518767981,0.595572443,-0.313636015,0.263651729,0.613170736,0.411408783,-0.726085056,-0.292422432,0.313656506,1.554392598596896
"Bahamas, The",2012,-0.298585163,-0.630621344,-0.169847949,0.292729056,1.412289746,0.574921527,-0.512993749,0.247544696,2.997903207,0.485020345,-0.122892453,-0.294396686,0.313292493,1.6870675693947252
"Bahamas, The",2013,-0.341370526,-0.643198213,-0.183840959,0.324625434,1.872275724,0.664133488,-0.716506308,0.231101975,-2.863309257,0.304097322,-1.605423532,-0.183454268,0.333748067,1.6031254198492415
"Bahamas, The",2014,-0.32080036,-0.651582793,-0.216491314,0.364878428,1.365439322,0.565835123,-0.587766066,0.241503494,1.847260843,0.44950249,-0.413935147,-0.205502901,0.329682737,1.6796661966466475
"Bahamas, The",2015,-0.212143368,-0.659967372,-0.179176622,0.334041339,0.982117673,0.491491822,-0.531195801,0.246074068,0.996758611,0.423249316,-0.629060601,-0.358383083,0.301494675,1.777982555561348
"Bahamas, The",2017,-0.532239332,-0.668351952,-0.113875912,0.396186312,0.513613436,0.400627788,-0.587042019,0.241561993,2.799518639,0.47889664,-0.17307171,0.264114638,0.416270864,1.9140929213159483
"Bahamas, The",2018,-0.355658202,-0.672544242,-0.211826977,0.416665905,0.55620473,0.408888155,-0.465408747,0.251389308,2.62988986,0.473660565,-0.215977498,-0.02670791,0.362648975,1.8984076857673773
"Bahamas, The",2019,-0.408033855,-0.517429521,-0.22115565,0.110531296,0.414801633,0.381463737,-0.428743899,0.254351631,-1.357265209,0.350585663,-1.224485779,-0.091209657,0.350756137,2.034817688012196
"Bahamas, The",2021,-0.523860141,-0.689313401,-0.230484323,0.156786929,0.775975809,0.451511647,-0.361444366,0.259789071,15.40314894,0.867943601,3.014881934,0.439680186,0.448641657,1.5913312611024495
Bahrain,2000,-0.362012144,-0.714467139,-0.291120697,0.615576897,-1.342728127,0.040599703,-0.948702851,0.212341742,5.300070056,0.556083285,0.459416058,-1.094649758,0.165741755,0.1725251235784842
Bahrain,2001,-0.402185599,-0.731236298,-0.30044937,0.664068808,-1.334848738,0.04212787,-1.030488192,0.205733926,2.490948108,0.469371732,-0.25112133,-1.03401371,0.176921835,0.1531285434875688
Bahrain,2002,-0.392715165,-0.743813167,-0.281792024,0.685254594,-1.330802565,0.042912605,-0.914650577,0.215092983,3.348550668,0.495844078,-0.034199924,-0.956181271,0.191272588,0.1438602605778977
Bahrain,2003,-0.110839162,-0.756390037,-0.337764061,0.714561598,-1.333145086,0.042458285,-0.574772483,0.242553306,6.296441979,0.586839143,0.711437692,-0.872302088,0.206738239,0.2232285739431774
Bahrain,2004,-0.19689142,-0.768966906,-0.412393444,0.740808433,-1.346561344,0.03985627,-0.451242419,0.252533871,6.980960594,0.60796876,0.884579363,-1.028992278,0.177847687,0.3125472543229983
Bahrain,2005,-0.365447921,-0.781543775,-0.43105079,0.784474692,-1.355931429,0.038038989,-0.413293341,0.255599953,6.768997871,0.601425927,0.830965657,-1.125599179,0.160035297,0.4270531326669596
Bahrain,2006,-0.406290312,-0.794120644,-0.501015837,0.810956925,-1.355931429,0.038038989,-0.507445814,0.247992939,6.467000122,0.592103906,0.754578552,-1.186312272,0.148841011,0.5174841805314853
Bahrain,2007,-0.22031381,-0.806697514,-0.566316547,0.867216957,-1.359125776,0.037419461,-0.304218893,0.264412582,8.293960448,0.648498242,1.21668865,-1.110820834,0.16276013,0.6708551471700833
Bahrain,2008,-0.342477603,-0.823466673,-0.598966902,0.920181422,-1.357422124,0.037749876,-0.260401604,0.267952783,6.245010775,0.585251572,0.698428718,-1.147721202,0.155956437,0.745729204
Bahrain,2009,-0.412402034,-0.836043542,-0.654938939,0.964553874,-1.345496561,0.040062779,-0.379242186,0.258351103,2.539885936,0.470882337,-0.238743029,-0.694761035,0.239473276,0.4892995766377953
Bahrain,2010,-0.403714081,-0.852812701,-0.659603276,0.998333433,-1.332719173,0.042540889,-0.514861853,0.247393763,4.334299173,0.526272015,0.21513463,-0.79050075,0.221820778,0.5552835802649387
Bahrain,2011,-0.426319616,-0.861197281,-0.524337519,1.015046664,-1.315682655,0.045845036,-0.899114151,0.216348243,1.928157912,0.451999609,-0.393473098,-0.880937122,0.205146111,0.5169341444275272
Bahrain,2012,-0.400641784,-0.86958186,-0.547659201,1.037527137,-1.31781222,0.045432017,-0.385443149,0.257850098,3.80302899,0.509872847,0.080755513,-0.783613656,0.223090621,0.911512400178912
Bahrain,2013,-0.394644608,-0.87796644,-0.542994865,1.056947441,-1.321645437,0.044688584,-0.297167282,0.264982314,5.292622249,0.555853387,0.457532215,-0.702075187,0.238124692,0.9111782006506384
Bahrain,2014,-0.435369647,-0.886351019,-0.566316547,1.066598744,-1.330376652,0.042995209,-0.403313152,0.256406298,4.308856927,0.525486667,0.208699286,-0.660174356,0.245850371,0.8905048239178722
Bahrain,2015,-0.44845875,-0.890543309,-0.594302566,1.075661552,-1.326330479,0.043779944,-0.533287228,0.245905091,2.507872053,0.469894138,-0.246840599,-0.432516993,0.287825857,0.8650370662900038
Bahrain,2016,-0.338393634,-0.894735599,-0.622288584,1.093551772,-1.319515872,0.045101603,-0.380660704,0.258236494,3.814993274,0.510242158,0.083781751,-0.479397607,0.279182005,0.924132621576902
Bahrain,2017,-0.127890471,-0.903120178,-0.654938939,1.109088015,-1.319089959,0.045184206,-0.608433396,0.239833685,4.953835341,0.545395764,0.371839686,-0.619850737,0.253285244,0.9583833690825344
Bahrain,2018,-0.232522122,-0.907312468,-0.64094593,1.128861415,-1.31781222,0.045432017,-0.494398438,0.249047097,2.05258865,0.455840518,-0.361999672,-0.775127609,0.224655279,0.971903148734306
Bahrain,2019,-0.233794754,-0.911504758,-0.668931949,1.147928623,-1.312914221,0.046381959,-0.670400227,0.234827098,2.052877744,0.455849442,-0.361926549,-0.842762524,0.212184747,1.0345923509389854
Bangladesh,2001,1.648558364,1.34813942,-1.340596397,-0.48620168,-0.804587124,0.144969437,-0.507493955,0.247989049,5.077287775,0.549206475,0.40306566,-1.725361378,0.049451085,-0.688007095
Bangladesh,2002,1.497765604,1.226563017,-1.321939051,-0.430059347,-0.72877462,0.159672889,-0.291871304,0.2654102,3.83312394,0.510801813,0.088367709,-1.659945604,0.061512452,-0.687749554
Bangladesh,2005,1.62638676,0.903756706,-1.340596397,-0.349200263,-0.668294982,0.17140261,0.312353325,0.314228302,6.535944939,0.594232084,0.772017407,-1.609692182,0.070778183,-0.679897541
Bangladesh,2007,1.680500145,0.715103667,-1.312610378,-0.418054068,-0.71791384,0.161779283,0.647546252,0.341310089,7.058599354,0.610365302,0.904217258,-1.563724058,0.07925379,-0.674111032
Bangladesh,2008,1.754988876,0.627065582,-1.303281705,-0.378389569,-0.616759516,0.181397654,0.614189093,0.33861501,6.013789757,0.578114277,0.639943832,-1.585467023,0.07524482,-0.666502192
Bangladesh,2009,1.76090117,0.543219787,-1.247309668,-0.336959587,-0.508577628,0.202378986,0.048290155,0.292893418,5.045124799,0.548213673,0.394930379,-1.559475169,0.080037201,-0.660292981
Bangladesh,2010,1.761514888,0.467758572,-1.223987985,-0.191601554,-0.853780069,0.135428713,0.488063727,0.328424758,5.571788185,0.564470639,0.528144256,-1.517172583,0.087836955,-0.653088841
Bangladesh,2011,1.773121007,0.396489646,-1.223987985,-0.171475057,-0.777754608,0.150173468,1.019801237,0.371386291,6.464379125,0.592023002,0.753915599,-1.486470355,0.093497835,-0.645932074
Bangladesh,2012,1.778551066,0.32941301,-1.186673294,-0.083789443,-0.70641419,0.164009582,0.177468058,0.303330298,6.521458779,0.593784928,0.768353288,-1.490663265,0.092724746,-0.643415307
Bangladesh,2013,1.849086108,0.266528664,-1.20533064,-0.082494756,-0.630814643,0.178671733,0.391058922,0.320587291,6.013605658,0.578108594,0.639897266,-1.514079141,0.088407325,-0.634508046
Bangladesh,2014,1.908813948,0.207836607,-1.200666303,-0.032943556,-0.632944208,0.178258715,0.303408965,0.313505646,6.061059359,0.579573388,0.651900173,-1.520773102,0.087173092,-0.623409205
Bangladesh,2015,2.009674901,0.15333684,-1.121372584,0.026494344,-0.637203337,0.177432678,0.173689838,0.303025038,6.552639878,0.594747421,0.776240214,-1.523586844,0.086654293,-0.61176721
Bangladesh,2016,1.94750101,0.098837073,-1.107379574,0.096995932,-0.646999335,0.175532794,0.062940581,0.294077093,7.113478213,0.612059294,0.918098279,-1.476303801,0.095372345,-0.575833797
Bangladesh,2017,1.873664079,0.048529596,-1.084057892,0.179149703,-0.642314292,0.176441434,0.093614128,0.296555351,6.590249998,0.595908365,0.785753292,-1.485251809,0.093722511,-0.563626739
Bangladesh,2018,1.904631367,0.002414409,-1.070064883,0.270837077,-0.634860816,0.177886998,0.067836726,0.294472676,7.31941263,0.618416047,0.97018719,-1.505817974,0.089930519,-0.548956485
Bangladesh,2019,1.97667565,-0.043700778,-1.070064883,0.298967093,-0.627620296,0.179291261,0.075706664,0.295108524,7.881915151,0.63577929,1.112466194,-1.529458438,0.085571688,-0.519506923
Barbados,2003,0.07674379,-0.576121577,1.924439114,0.495053314,0.769161201,0.450189988,-0.57057393,0.242892526,2.175480769,0.459633934,-0.330915423,0.259254312,0.415374717,0.2419117517362888
Barbados,2004,-0.043611019,-0.571929287,1.924439114,0.525066511,0.464633447,0.391128366,-0.607180062,0.239934948,1.411598635,0.436054535,-0.524131249,0.50997908,0.461603374,0.3071656717174674
Barbados,2005,0.032130402,-0.571929287,1.644578927,0.544251417,0.360284776,0.370890468,0.155453882,0.301551671,3.955457604,0.51457799,0.119310702,0.293094036,0.421614089,0.4046994410978952
Barbados,2006,0.049918795,-0.576121577,1.597935563,0.565201806,0.285750011,0.356434826,0.354821617,0.317659512,6.070545637,0.579866209,0.654299626,0.215773772,0.407357771,0.4888972874133339
Barbados,2008,0.053697307,-0.592890736,2.064369207,0.609809655,0.155846563,0.331240707,0.485042926,0.328180694,0.633461059,0.412035102,-0.720952836,0.172943044,0.399460637,0.6494269075515637
Barbados,2009,0.099929771,-0.597083026,1.691222292,0.636998081,0.560463859,0.409714191,-0.241227633,0.269501937,-5.017275959,0.237609003,-2.1502464,0.442304445,0.449125518,0.5708393482591813
Barbados,2010,0.192729016,-0.605467606,1.728536983,0.64099984,0.703144695,0.43738642,0.113485965,0.298160889,-2.217710437,0.32402557,-1.442126208,0.291312726,0.42128565,0.6020670387350565
Barbados,2012,0.219514927,-0.618044475,1.537299189,0.686549281,0.89480552,0.47455807,-0.096520732,0.281193477,-0.313311151,0.38281028,-0.960428752,0.697659662,0.496207938,0.5918611810182093
Barbados,2013,0.314769644,-0.626429054,1.537299189,0.707264272,0.886287261,0.472905997,-0.538903649,0.245451315,-1.010381846,0.361293207,-1.136745338,0.544381859,0.467946562,0.6077066576336512
Barbados,2014,0.483637613,-0.634813634,1.341397058,0.730921733,1.018320273,0.498513134,-0.546159632,0.24486507,0.082405478,0.395025201,-0.860336458,0.370208466,0.435832455,0.6091153712185051
Barbados,2015,0.524670714,-0.643198213,1.332068385,0.751401326,0.514252305,0.400751693,-1.015068504,0.206979754,-0.846098521,0.366364279,-1.095191626,0.315947914,0.425827889,0.607122852
Barbados,2016,0.558383096,-0.655775083,1.332068385,0.77082163,0.182892035,0.33648604,-0.625481295,0.238456307,1.791930334,0.447794556,-0.427930408,0.318105302,0.426225668,0.6315977142508009
Barbados,2017,0.584580343,-0.672544242,1.369383077,0.785063186,0.262750712,0.351974228,-0.075886105,0.282860643,0.128446002,0.396446373,-0.848691,0.243542225,0.412477721,0.6734511059919519
Barbados,2018,0.602351299,-0.685121111,1.346061395,0.80048173,0.198863771,0.339583678,-0.236354827,0.269895633,-1.174065094,0.356240657,-1.178147267,0.163193155,0.397662952,0.6972207444270895
Barbados,2019,0.644400581,-0.69769798,1.196802629,0.822844505,0.218029853,0.343300843,-0.166973208,0.275501295,0.652585418,0.412625429,-0.716115534,0.06104091,0.378828111,0.7531261001636127
Belarus,2003,-0.749719466,-0.831851252,3.440348458,-0.201528444,0.601990371,0.417768049,3.785899142,0.594872132,7.043192512,0.609889726,0.900320262,-0.112490741,0.346832328,-0.577896198
Belarus,2004,-0.799108579,-0.857004991,3.17448128,-0.154161849,0.439504583,0.38625475,2.111925236,0.459624039,11.44974306,0.745910464,2.01491015,-0.124593378,0.344600843,-0.53456926
Belarus,2005,-0.664602058,-0.882158729,3.370383411,-0.166505871,0.285324098,0.356352222,0.847958292,0.357502304,9.400001589,0.682639353,1.496449941,0.008535631,0.369147183,-0.474020963
Belarus,2006,-0.527993872,-0.903120178,3.403033766,-0.101340919,0.135402742,0.327275731,0.304302135,0.313577809,9.999994721,0.701159851,1.648211794,-0.193174989,0.331955759,-0.418404622
Belarus,2007,-0.453384786,-0.928273917,3.431019785,-0.0068948,-0.001741226,0.30067735,0.53688196,0.332369009,8.600006599,0.657945228,1.294099755,-0.14476444,0.340881701,-0.350813067
Belarus,2008,-0.241116683,-0.949235365,3.389040757,0.022386368,-0.146977539,0.272509499,1.579882325,0.416637832,10.19999947,0.707333567,1.698800859,-0.306132936,0.311128562,-0.22520782
Belarus,2009,-0.184371744,-0.966004524,3.370383411,0.016644963,-0.274325509,0.247811003,1.272044514,0.391766191,0.199995249,0.398654944,-0.830593382,-0.265790812,0.318566847,-0.306306739
Belarus,2010,-0.276319561,-0.982773683,3.468334476,0.016357893,-0.286038115,0.245539402,0.42446514,0.323286334,7.750017066,0.63170788,1.079103982,-0.156867077,0.338650215,-0.256411574
Belarus,2011,-0.044085646,-0.995350553,3.379712084,0.03386918,-0.290936114,0.24458946,7.825533282,0.921252855,5.549974723,0.563797304,0.522626774,-0.475569858,0.279887766,-0.215236559
Belarus,2012,-0.192252986,-1.007927422,3.393705093,0.200082867,-0.307120806,0.24145052,8.800191511,1.0,1.70785257,0.445199257,-0.449196981,-0.322269786,0.308153248,-0.189625874
Belarus,2013,-0.033577324,-1.016312002,3.295754028,0.259506414,-0.309037414,0.241078804,2.145116206,0.462305691,0.998719279,0.423309837,-0.628564671,-0.140730228,0.341625529,-0.119501523
Belarus,2014,0.024218447,-1.024696581,3.221124645,0.31835582,-0.316490891,0.23963324,2.113765517,0.459772724,1.651124685,0.443448189,-0.463545693,-0.265790812,0.318566847,-0.086784998
Belarus,2015,0.093047956,-1.033081161,3.193138626,0.395290652,-0.320962977,0.238765901,1.367839494,0.399505911,-3.829570558,0.274270914,-1.849829006,0.008535631,0.369147183,-0.274340555
Belarus,2016,-0.405571921,-1.04146574,3.10918057,0.419117485,-0.328842366,0.237237733,1.091613396,0.377188327,-2.526446436,0.314495553,-1.52021768,-0.056011767,0.357245927,-0.345812657
Belarus,2017,-0.387182358,-1.04985032,3.081194552,0.454714199,-0.370581835,0.229142574,0.147262633,0.300889862,2.5321835,0.47064458,-0.240691278,-0.116524953,0.3460885,-0.28676223
Belarus,2018,-0.47177435,-1.058234899,3.048544196,0.460168535,-0.559048312,0.192590451,-0.041377538,0.28564875,3.149197594,0.489690478,-0.084624154,-0.209311839,0.328980445,-0.245064891
Belarus,2019,-0.459164363,-1.062427189,3.039215524,0.46619701,-0.686396282,0.167891954,0.076708737,0.295189486,1.446455477,0.437130491,-0.515314583,-0.076182829,0.353526785,-0.205679824
Belgium,2000,-0.74618719,-0.957619945,1.649243264,0.877568711,-0.170828664,0.267883694,-0.420075582,0.255051984,3.71670516,0.507208216,0.058920822,0.786806219,0.512644788,1.1221852812148947
Belgium,2001,-0.779759371,-0.966004524,1.602599899,0.907136949,-0.257714905,0.251032546,-0.432319257,0.254062761,1.099603588,0.426423919,-0.603047063,0.847606645,0.523855177,1.0934626808846382
Belgium,2002,-0.712357355,-0.974389104,1.560620871,0.919193901,-0.101830767,0.281265488,-0.566379695,0.243231398,1.706894107,0.445169671,-0.449439413,0.915511158,0.536375417,1.2459723618969911
Belgium,2003,-0.71881983,-0.978581394,1.555956535,0.925509446,0.062145716,0.3130679,-0.575530844,0.242492034,1.037955285,0.424520968,-0.618640342,1.256896596,0.599320097,1.682309999970892
Belgium,2004,-0.761145907,-0.982773683,1.532634852,1.01364002,-0.005361486,0.299975219,-0.492834418,0.249173461,3.571206808,0.502716995,0.022118568,1.322917459,0.61149303,2.0445102225705507
Belgium,2005,-0.757699106,-0.991158263,1.50931317,1.025696971,0.223992634,0.344457294,-0.381532838,0.25816603,2.321737964,0.464148579,-0.293921228,1.280825031,0.603732024,2.140941754963834
Belgium,2006,-0.747276428,-0.995350553,1.471998479,1.072776496,0.182679079,0.336444738,-0.542628616,0.245150358,2.552340678,0.471266788,-0.235592735,1.242855399,0.59673118,2.2820798692759694
Belgium,2007,-0.728482978,-0.999542842,1.434683787,1.120143091,0.015082336,0.303940195,-0.537447293,0.245568981,3.676924839,0.505980283,0.048858815,1.245540833,0.59722632,2.7137862554430927
Belgium,2008,-0.763109022,-1.003735132,1.430019451,1.108086139,-0.08777564,0.283991409,-0.103663191,0.280616404,0.446904948,0.406276516,-0.768140211,1.430651783,0.631357095,3.0332207429304736
Belgium,2009,-0.775349302,-1.003735132,1.388040423,1.149711329,0.110699791,0.322484718,-0.842679172,0.220907886,-1.906440894,0.333633791,-1.363393902,1.723551696,0.685362009,2.703892776577326
